2.645418643951416016e-01
1.050865650177001953e-01
9.819865226745605469e-02
9.569382667541503906e-02
9.552574157714843750e-02
9.742045402526855469e-02
9.949398040771484375e-02
1.103498935699462891e-01
1.021926403045654297e-01
1.064424514770507812e-01
1.031618118286132812e-01
9.628391265869140625e-02
9.780073165893554688e-02
9.918189048767089844e-02
9.588861465454101562e-02
9.577441215515136719e-02
9.664368629455566406e-02
9.516143798828125000e-02
9.816479682922363281e-02
9.546375274658203125e-02
9.476304054260253906e-02
9.514117240905761719e-02
9.464740753173828125e-02
9.417939186096191406e-02
9.421348571777343750e-02
9.478855133056640625e-02
9.528970718383789062e-02
9.656167030334472656e-02
9.660053253173828125e-02
9.632897377014160156e-02
9.633970260620117188e-02
9.668254852294921875e-02
9.578800201416015625e-02
9.505820274353027344e-02
9.506535530090332031e-02
9.515190124511718750e-02
9.441804885864257812e-02
9.528112411499023438e-02
9.641599655151367188e-02
9.606933593750000000e-02
9.778523445129394531e-02
9.643840789794921875e-02
9.566736221313476562e-02
9.545063972473144531e-02
9.613013267517089844e-02
9.698367118835449219e-02
9.570050239562988281e-02
9.515929222106933594e-02
9.688472747802734375e-02
9.552812576293945312e-02
9.537100791931152344e-02
9.642744064331054688e-02
9.680557250976562500e-02
1.013283729553222656e-01
9.660458564758300781e-02
9.917187690734863281e-02
9.522294998168945312e-02
9.458613395690917969e-02
9.576964378356933594e-02
9.547710418701171875e-02
9.565854072570800781e-02
9.605479240417480469e-02
9.602737426757812500e-02
9.515213966369628906e-02
9.520530700683593750e-02
9.562492370605468750e-02
9.539413452148437500e-02
9.482240676879882812e-02
9.772992134094238281e-02
9.567713737487792969e-02
9.645652770996093750e-02
9.845685958862304688e-02
9.466552734375000000e-02
9.491610527038574219e-02
9.525728225708007812e-02
9.453058242797851562e-02
9.521889686584472656e-02
9.471178054809570312e-02
9.537792205810546875e-02
9.446477890014648438e-02
9.609794616699218750e-02
9.449458122253417969e-02
9.477496147155761719e-02
9.428954124450683594e-02
9.234666824340820312e-02
9.339618682861328125e-02
9.321498870849609375e-02
9.429407119750976562e-02
9.520459175109863281e-02
9.498977661132812500e-02
9.518742561340332031e-02
9.514093399047851562e-02
9.579324722290039062e-02
9.460210800170898438e-02
9.417939186096191406e-02
9.614348411560058594e-02
9.521007537841796875e-02
9.415149688720703125e-02
9.578967094421386719e-02
9.502458572387695312e-02
